Invoice_ID,Date,Client,Product,Quantity,Unit_Price_INR
INV-0928,2024-08-26,Client-010: M/s Pallavi Designs,Raw Silk Ribbon (Label-115),62,115.49
INV-0613,2024-02-01,Client-046: M/s Bhikhabhai Textiles,Patola Woven Border (Label-330),223,228.72
INV-2632,2024-03-04,Client-061: M/s Poonam Enterprises,Raw Silk Ribbon (Label-115),51,101.61
INV-1232,2023-05-03,Client-067: M/s Bhavik Traders,Chanderi Block Print (Label-221),38,135.2
INV-0220,2026-02-24,Client-067: M/s Bhavik Traders,Multicolor Taffeta (Label-308),35,82.98
INV-3130,2024-05-07,Client-046: M/s Bhikhabhai Textiles,Gota Patti (Label-204),106,91.54
INV-0486,2026-08-01,Client-086: M/s Neha Fashion House,Multicolor Taffeta (Label-308),66,79.4
INV-2317,2024-12-23,Client-119: M/s Bhikhabhai Emporium,Metallic Zari (Label-306),377,173.55
INV-2165,2026-04-25,Client-069: Smt. Mohan Designs,Velvet Roll (Label-405),152,131.94
INV-3522,2024-09-19,Client-014: Shri Usha Fabrics,Organza Sheer (Label-210),52,58.58
INV-2993,2023-07-24,Client-129: M/s Padma Industries,Cotton Herringbone (Label-203),2,42.28
INV-0259,2026-03-18,Client-029: M/s Hitesh Boutique,Silk Printed (Label-112),14,85.86
INV-3843,2024-02-23,Client-148: M/s Navin Fabrics,Satin 2-Inch (Label-102),81,48.21
INV-0387,2025-05-01,Client-114: M/s Padma Enterprises,Satin 2-Inch (Label-102),32,46.67
INV-0848,2023-12-02,Client-032: Shri Lakshmi Event Planners,Satin 1-Inch (Label-101),26,32.3
INV-2574,2025-12-31,Client-090: Shri Prital Handloom,Gota Patti (Label-204),271,82.28
INV-3234,2025-01-24,Client-069: Smt. Mohan Designs,Satin 1-Inch (Label-101),444,32.04
INV-3613,2024-11-22,Client-031: M/s Paresh Garments,Gota Patti (Label-204),104,84.53
INV-3102,2026-04-19,Client-087: M/s Mayur Creations,Banarasi Zari Border (Label-302),721,143.2
INV-2862,2023-07-21,Client-094: M/s Dilip Weavers,Chiffon Pleated (Label-119),144,78.44
INV-1624,2025-03-23,Client-052: Smt. Anita Saree Centre,Chiffon Pleated (Label-119),266,72.43
INV-1002,2025-04-12,Client-034: M/s Mansukhbhai Event Planners,Lace Trim Border (Label-217),85,62.35
INV-0210,2023-06-19,Client-021: M/s Yash Emporium,Embroidered Mirror Work (Label-422),167,214.3
INV-3621,2026-01-29,Client-091: M/s Bharat Silk House,Multicolor Taffeta (Label-308),95,94.46
INV-2092,2025-02-03,,Embroidered Mirror Work (Label-422),257,230.82
INV-1949,2023-05-14,Client-129: M/s Padma Industries,Organza Sheer (Label-210),46,57.52
INV-0911,2023-07-02,Client-131: M/s Geeta Fabrics,Chiffon Pleated (Label-119),366,80.21
INV-1719,2025-03-15,Client-069: Smt. Mohan Designs,Satin 2-Inch (Label-102),126,47.06
INV-2553,2026-06-07,Client-011: M/s Kavya Industries,Multicolor Taffeta (Label-308),6,96.17
INV-2985,2024-09-23,Client-057: M/s Drashti Emporium,Silk Printed (Label-112),56,100.34
INV-2164,2024-12-31,Client-026: Smt. Vivek Fabrics,Satin 2-Inch (Label-102),213,47.43
INV-0597,2026-03-30,Client-033: M/s Vivek Fabrics,Velvet Roll (Label-405),111,117.3
INV-1951,2023-01-07,Client-144: M/s Pooja Fashion House,Lace Trim Border (Label-217),42,60.03
INV-3765,2025-12-28,Client-110: M/s Anita Embroidery Works,Banarasi Zari Border (Label-302),76,139.34
INV-0297,2023-10-05,Client-108: M/s Shyam Event Planners,Lace Trim Border (Label-217),44,71.41
INV-3717,2026-04-25,Client-036: M/s Rahul Enterprises,Cotton Herringbone (Label-203),7,41.72
INV-0508,2025-06-10,Client-038: M/s Natubhai Creations,Raw Silk Ribbon (Label-115),71,104.67
INV-2865,2025-06-16,Client-054: Smt. Subhash Creations,Lace Trim Border (Label-217),248,67.18
INV-0008,2025-02-15,Client-045: M/s Akash Saree Centre,Raw Silk Ribbon (Label-115),226,111.52
INV-2253,2025-12-18,Client-042: M/s Pooja Traders,Organza Sheer (Label-210),1118,55.52
INV-3055,2025-08-02,Client-131: M/s Geeta Fabrics,Metallic Zari (Label-306),330,175.09
INV-2030,2023-11-27,Client-062: M/s Deepak Creations,Jacquard Brocade (Label-315),325,174.03
INV-2149,2024-08-30,Client-134: M/s Rakesh Weavers,Embroidered Mirror Work (Label-422),218,226.54
INV-2087,2024-06-17,Client-075: Smt. Seema Exports,Gota Patti (Label-204),40,78.89
INV-3118,2025-07-27,Client-041: M/s Varsha Handloom,Metallic Zari (Label-306),19,154.5
INV-2551,2025-10-23,Client-038: M/s Natubhai Creations,Metallic Zari (Label-306),133,165.77
INV-3359,2024-01-03,Client-136: M/s Anjali Decorators,Nylon Woven (Label-501),-28,28.28
INV-0178,2024-09-26,Client-085: M/s Nayna Industries,Organza Sheer (Label-210),242,56.87
INV-3854,2024-08-17,Client-002: M/s Chandrika Fashion House,Polyester Grosgrain (Label-408),181,30.39
INV-2779,2023-10-22,Client-044: Shri Meena Silk House,Jacquard Brocade (Label-315),60,165.34
INV-0791,2024-09-07,Client-055: M/s Balaji Collections,Metallic Zari (Label-306),13,144.69
INV-1335,2023-06-22,Client-133: Smt. Manisha Designs,Lace Trim Border (Label-217),175,61.49
INV-0679,2026-03-25,Client-035: M/s Chandrakant Silk House,Cotton Herringbone (Label-203),66,41.81
INV-3454,2024-02-27,Client-041: M/s Varsha Handloom,Gold Zardozi (Label-501),79,307.72
INV-3013,2024-11-08,Client-079: M/s Savita Weavers,Gota Patti (Label-204),45,77.11
INV-1437,2025-02-27,Client-050: Smt. Balaji Boutique,Organza Sheer (Label-210),66,59.07
INV-0097,2023-07-25,Client-077: Shri Deepak Fashion House,Gota Patti (Label-204),15,77.28
INV-0044,2024-10-22,Client-023: M/s Navin Embroidery Works,Cotton Herringbone (Label-203),62,45.21
INV-1815,2024-02-26,Client-111: Shri Rekha Textiles,Silver Tissue (Label-312),224,177.54
INV-1491,2024-03-31,Client-027: M/s Rajendra Creations,Velvet Roll (Label-405),32,112.22
INV-1229,2023-09-16,Client-139: M/s Gopal Fashion House,Polyester Grosgrain (Label-408),734,30.17
INV-0760,2026-01-30,Client-065: Shri Arvind Emporium,Satin 2-Inch (Label-102),37,51.39
INV-3627,2025-01-16,Client-037: M/s Vinod Fashion House,Satin 1-Inch (Label-101),62,33.75
INV-2019,2023-07-18,Client-055: M/s Balaji Collections,Velvet Roll (Label-405),282,121.7
INV-2750,2023-04-25,Client-072: M/s Arun Fashion House,Satin 1-Inch (Label-101),59,33.55
INV-3067,2024-07-24,Client-121: M/s Harish Traders,Jacquard Brocade (Label-315),380,175.11
INV-0026,2025-05-08,Client-140: M/s Brijesh Weavers,Raw Silk Ribbon (Label-115),102,118.75
INV-2303,2023-01-08,Client-060: Smt. Seema Fabrics,Silk Printed (Label-112),49,86.45
INV-1611,2025-01-07,Client-111: Shri Rekha Textiles,Banarasi Zari Border (Label-302),114,156.33
INV-0680,2023-06-21,Client-140: M/s Brijesh Weavers,Embroidered Mirror Work (Label-422),-3,199.83
INV-1843,2025-12-01,Client-069: Smt. Mohan Designs,Silk Printed (Label-112),107,101.38
INV-2645,2025-12-23,Client-150: M/s Kantilal Event Planners,Metallic Zari (Label-306),42,172.36
INV-1223,2023-12-03,Client-101: Smt. Manju Garments,Banarasi Zari Border (Label-302),172,149.65
INV-0782,2024-03-18,Client-025: M/s Ruchita Exports,Velvet Roll (Label-405),753,125.4
INV-3668,2025-08-09,Client-126: M/s Mukesh Garments,Embroidered Mirror Work (Label-422),102,214.48
INV-3814,2024-05-06,Client-117: Smt. Narottam Emporium,Banarasi Zari Border (Label-302),404,148.93
INV-2339,2024-10-17,Client-081: M/s Mahesh Traders,Raw Silk Ribbon (Label-115),987,118.43
INV-1357,2025-03-11,Client-029: M/s Hitesh Boutique,Organza Sheer (Label-210),107,55.4
INV-1616,2025-08-01,Client-122: M/s Bhikhabhai Enterprises,Cotton Herringbone (Label-203),206,44.21
INV-3128,2026-02-26,Client-140: M/s Brijesh Weavers,Multicolor Taffeta (Label-308),66,84.89
INV-2383,2025-06-10,Client-126: M/s Mukesh Garments,Nylon Woven (Label-501),206,29.21
INV-2148,2025-05-18,Client-072: M/s Arun Fashion House,Banarasi Zari Border (Label-302),27,158.31
INV-0884,2024-11-01,Client-026: Smt. Vivek Fabrics,Gold Zardozi (Label-501),126,289.9
INV-0383,2023-10-10,Client-109: M/s Padma Silk House,Jacquard Brocade (Label-315),256,174.53
INV-2836,2025-06-22,Client-075: Smt. Seema Exports,Chanderi Block Print (Label-221),29,132.66
INV-1338,2023-06-05,Client-022: Shri Champa Traders,Polyester Grosgrain (Label-408),25,34.19
INV-2753,2024-03-27,Client-070: M/s Yash Designs,Gota Patti (Label-204),566,91.73
INV-0032,2024-05-31,Client-121: M/s Harish Traders,Gota Patti (Label-204),831,89.23
INV-2182,2025-03-26,Client-020: M/s Jagdish Fabrics,Silk Printed (Label-112),33,87.27
INV-2035,2025-11-30,Client-099: M/s Sushila Garments,Satin 1-Inch (Label-101),40,36.98
INV-3608,2025-10-13,Client-120: M/s Usha Enterprises,Chanderi Block Print (Label-221),136,136.48
INV-0611,2024-10-02,Client-014: Shri Usha Fabrics,Gota Patti (Label-204),52,89.14
INV-0571,2025-01-02,Client-069: Smt. Mohan Designs,Satin 1-Inch (Label-101),54,34.11
INV-0344,2026-04-14,Client-022: Shri Champa Traders,Raw Silk Ribbon (Label-115),61,105.5
INV-1886,2023-03-01,Client-130: M/s Jignesh Creations,Silk Printed (Label-112),271,102.41
INV-1651,2025-11-05,Client-068: M/s Madhuri Fabrics,Polyester Grosgrain (Label-408),103,34.17
INV-3039,2023-02-04,Client-104: M/s Nirmala Designs,Jacquard Brocade (Label-315),98,157.62
INV-2497,2023-10-29,Client-036: M/s Rahul Enterprises,Chanderi Block Print (Label-221),219,142.93
INV-1048,2023-02-24,Client-040: M/s Drashti Fashion House,Cotton Herringbone (Label-203),26,40.32
INV-3629,2023-01-20,Client-094: M/s Dilip Weavers,Banarasi Zari Border (Label-302),132,158.9
INV-1072,2024-01-28,Client-044: Shri Meena Silk House,Silver Tissue (Label-312),123,175.67
INV-1812,2023-08-22,,Banarasi Zari Border (Label-302),16,138.34
INV-3487,2024-03-08,Client-148: M/s Navin Fabrics,Embroidered Mirror Work (Label-422),261,213.16
INV-2536,2025-11-20,Client-058: Smt. Deepika Fashion House,Polyester Grosgrain (Label-408),178,29.01
INV-0966,2025-10-20,Client-116: Shri Alka Industries,Gota Patti (Label-204),85,77.13
INV-0529,2023-12-21,Client-003: M/s Vinod Traders,Nylon Woven (Label-501),101,26.61
INV-0177,2024-12-17,Client-101: Smt. Manju Garments,Organza Sheer (Label-210),125,56.05
INV-0423,2026-03-10,Client-140: M/s Brijesh Weavers,Patola Woven Border (Label-330),36,233.64
INV-3369,2024-01-18,Client-017: M/s Rahul Creations,Gold Zardozi (Label-501),345,278.7
INV-3242,2025-05-23,Client-124: M/s Bhavesh Exports,Nylon Woven (Label-501),42,25.65
INV-2020,2023-11-22,Client-103: Shri Vijay Fashion House,Silver Tissue (Label-312),166,191.43
INV-0573,2025-09-06,Client-043: Smt. Manju Weavers,Velvet Roll (Label-405),1086,111.18
INV-3538,2026-03-07,Client-112: M/s Indira Traders,Polyester Grosgrain (Label-408),26,29.08
INV-0289,2023-06-17,Client-136: M/s Anjali Decorators,Lace Trim Border (Label-217),1164,59.52
INV-2659,2023-02-19,Client-008: M/s Natubhai Exports,Satin 1-Inch (Label-101),155,33.76
INV-2922,2023-03-19,Client-077: Shri Deepak Fashion House,Chanderi Block Print (Label-221),40,143.91
INV-2633,2026-05-10,Client-062: M/s Deepak Creations,Banarasi Zari Border (Label-302),85,144.3
INV-1591,2023-10-14,Client-077: Shri Deepak Fashion House,Satin 2-Inch (Label-102),36,49.12
INV-3943,2024-03-13,Client-048: M/s Bhavesh Traders,Embroidered Mirror Work (Label-422),281,230.7
INV-2100,2024-06-14,Client-150: M/s Kantilal Event Planners,Patola Woven Border (Label-330),44,263.39
INV-1392,2023-11-07,Client-010: M/s Pallavi Designs,Nylon Woven (Label-501),74,30.37
INV-2855,2025-08-06,Client-127: M/s Nayna Boutique,Nylon Woven (Label-501),41,26.1
INV-1740,2023-01-02,Client-036: M/s Rahul Enterprises,Lace Trim Border (Label-217),27,69.92
INV-1730,2023-10-30,Client-057: M/s Drashti Emporium,Patola Woven Border (Label-330),111,274.7
INV-1919,2025-12-07,Client-096: M/s Kiran Emporium,Gold Zardozi (Label-501),125,285.85
INV-3101,2024-03-15,Client-047: M/s Harish Creations,Lace Trim Border (Label-217),35,71.07
INV-0371,2024-02-28,Client-090: Shri Prital Handloom,Satin 2-Inch (Label-102),206,45.98
INV-3293,2023-11-23,Client-035: M/s Chandrakant Silk House,Gold Zardozi (Label-501),73,307.66
INV-3713,2025-12-27,Client-081: M/s Mahesh Traders,Organza Sheer (Label-210),33,52.48
INV-2635,2025-04-23,Client-026: Smt. Vivek Fabrics,Satin 1-Inch (Label-101),249,35.03
INV-3412,2024-08-26,Client-008: M/s Natubhai Exports,Cotton Herringbone (Label-203),11,41.99
INV-2070,2026-07-30,Client-047: M/s Harish Creations,Silk Printed (Label-112),2469,100.3
INV-0142,2025-05-16,Client-014: Shri Usha Fabrics,Polyester Grosgrain (Label-408),20,32.64
INV-3356,2025-06-03,Client-006: M/s Naresh Exports,Jacquard Brocade (Label-315),170,182.22
INV-0492,2023-07-10,Client-124: M/s Bhavesh Exports,Gota Patti (Label-204),28,83.83
INV-0199,2023-06-25,Client-093: Shri Niraj Boutique,Satin 1-Inch (Label-101),142,38.17
INV-1789,2025-01-02,Client-041: M/s Varsha Handloom,Polyester Grosgrain (Label-408),623,29.28
INV-2527,2024-04-26,Client-043: Smt. Manju Weavers,Metallic Zari (Label-306),39,149.09
INV-3925,2023-09-10,Client-050: Smt. Balaji Boutique,Metallic Zari (Label-306),52,166.83
INV-1457,2023-02-14,Client-087: M/s Mayur Creations,Embroidered Mirror Work (Label-422),64,217.47
INV-0196,2025-05-09,Client-118: M/s Pravin Textiles,Satin 1-Inch (Label-101),116,32.28
INV-0875,2023-04-25,Client-077: Shri Deepak Fashion House,Kutch Embroidery Border (Label-407),158,240.35
INV-2440,2024-11-30,Client-138: Smt. Natubhai Weavers,Raw Silk Ribbon (Label-115),449,106.2
INV-3824,2024-07-24,Client-063: Smt. Padma Saree Centre,Chiffon Pleated (Label-119),88,79.91
INV-0841,2023-03-28,Client-063: Smt. Padma Saree Centre,Gold Zardozi (Label-501),514,282.12
INV-0582,2025-10-03,Client-085: M/s Nayna Industries,Cotton Herringbone (Label-203),92,38.22
INV-3949,2023-03-18,Client-077: Shri Deepak Fashion House,Banarasi Zari Border (Label-302),9,134.34
INV-0906,2025-04-11,Client-028: Shri Tarun Industries,Patola Woven Border (Label-330),182,265.7
INV-0632,2025-04-08,Client-005: M/s Nayna Garments,Chiffon Pleated (Label-119),117,77.6
INV-2577,2025-10-09,Client-118: M/s Pravin Textiles,Chiffon Pleated (Label-119),38,72.33
INV-0163,2024-12-16,Client-038: M/s Natubhai Creations,Nylon Woven (Label-501),27,25.78
INV-2074,2025-11-23,Client-107: M/s Ramniklal Event Planners,Cotton Herringbone (Label-203),10,39.72
INV-2081,2024-07-15,Client-063: Smt. Padma Saree Centre,Jacquard Brocade (Label-315),90,168.89
INV-1761,2024-01-12,Client-140: M/s Brijesh Weavers,Cotton Herringbone (Label-203),68,44.7
INV-2662,2026-05-23,,Organza Sheer (Label-210),232,60.37
INV-0926,2024-10-01,Client-088: M/s Pooja Creations,Silver Tissue (Label-312),195,205.86
INV-1833,2025-11-04,Client-131: M/s Geeta Fabrics,Satin 1-Inch (Label-101),83,33.16
INV-0548,2026-07-23,Client-116: Shri Alka Industries,Cotton Herringbone (Label-203),56,39.56
INV-2294,2025-01-21,Client-109: M/s Padma Silk House,Embroidered Mirror Work (Label-422),114,218.71
INV-1189,2025-06-07,Client-002: M/s Chandrika Fashion House,Chiffon Pleated (Label-119),250,69.25
INV-2000,2024-05-14,Client-135: M/s Anjali Emporium,Kutch Embroidery Border (Label-407),100,228.09
INV-2098,2025-12-16,Client-111: Shri Rekha Textiles,Gota Patti (Label-204),79,83.32
INV-0612,2025-06-26,Client-095: M/s Shardaben Handloom,Kutch Embroidery Border (Label-407),141,232.14
INV-2195,2024-04-11,Client-142: M/s Vandana Boutique,Nylon Woven (Label-501),23,27.81
INV-3662,2024-06-11,Client-081: M/s Mahesh Traders,Silk Printed (Label-112),34,98.45
INV-1508,2023-08-20,Client-064: Smt. Nayna Exports,Silver Tissue (Label-312),214,208.68
INV-1870,2023-06-27,Client-072: M/s Arun Fashion House,Patola Woven Border (Label-330),102,230.82
INV-0743,2024-09-13,,Gold Zardozi (Label-501),47,297.66
INV-0638,2023-03-27,,Raw Silk Ribbon (Label-115),48,107.67
INV-3536,2025-07-23,Client-131: M/s Geeta Fabrics,Nylon Woven (Label-501),58,27.65
INV-2016,2026-07-03,Client-091: M/s Bharat Silk House,Kutch Embroidery Border (Label-407),17,226.85
INV-3762,2023-01-07,Client-059: M/s Sita Fabrics,Gold Zardozi (Label-501),514,300.97
INV-1098,2024-12-15,Client-150: M/s Kantilal Event Planners,Gota Patti (Label-204),545,89.51
INV-1484,2023-12-01,Client-022: Shri Champa Traders,Cotton Herringbone (Label-203),222,43.48
INV-0049,2023-02-05,Client-057: M/s Drashti Emporium,Chiffon Pleated (Label-119),135,77.88
INV-1352,2025-12-30,Client-122: M/s Bhikhabhai Enterprises,Velvet Roll (Label-405),184,115.89
INV-0922,2023-03-10,Client-146: M/s Yash Fashion House,Satin 2-Inch (Label-102),113,52.05
INV-3563,2023-07-07,Client-039: Shri Jignesh Designs,Organza Sheer (Label-210),164,56.68
INV-0757,2025-02-27,Client-114: M/s Padma Enterprises,Nylon Woven (Label-501),42,29.33
INV-2125,2025-04-30,Client-138: Smt. Natubhai Weavers,Multicolor Taffeta (Label-308),133,81.57
INV-2367,2023-04-22,Client-059: M/s Sita Fabrics,Kutch Embroidery Border (Label-407),14,247.95
INV-1468,2025-02-21,Client-114: M/s Padma Enterprises,Lace Trim Border (Label-217),199,58.65
INV-3643,2026-08-02,Client-119: M/s Bhikhabhai Emporium,Jacquard Brocade (Label-315),39,165.45
INV-1695,2024-04-03,Client-003: M/s Vinod Traders,Organza Sheer (Label-210),426,50.66
INV-1323,2023-08-16,Client-054: Smt. Subhash Creations,Polyester Grosgrain (Label-408),296,31.72
INV-1177,2025-03-05,Client-145: M/s Rahul Decorators,Raw Silk Ribbon (Label-115),1343,108.31
INV-1948,2023-01-30,Client-104: M/s Nirmala Designs,Embroidered Mirror Work (Label-422),10,224.18
INV-1214,2023-07-28,Client-011: M/s Kavya Industries,Gold Zardozi (Label-501),13,257.9
INV-3934,2024-04-29,Client-041: M/s Varsha Handloom,Nylon Woven (Label-501),106,29.24
INV-2534,2025-10-01,Client-075: Smt. Seema Exports,Raw Silk Ribbon (Label-115),232,117.41
INV-2288,2023-12-13,Client-065: Shri Arvind Emporium,Silk Printed (Label-112),88,95.26
INV-2782,2023-11-04,Client-134: M/s Rakesh Weavers,Chanderi Block Print (Label-221),250,142.29
INV-2678,2024-02-02,Client-049: Shri Ketan Industries,Gold Zardozi (Label-501),278,288.27
INV-1071,2025-10-31,Client-026: Smt. Vivek Fabrics,Kutch Embroidery Border (Label-407),162,242.11
INV-3730,2026-02-11,Client-047: M/s Harish Creations,Lace Trim Border (Label-217),309,58.61
INV-2831,2024-04-29,Client-030: M/s Shardaben Fashion House,Metallic Zari (Label-306),52,171.79
INV-2442,2026-05-24,Client-147: M/s Jagdish Silk House,Organza Sheer (Label-210),243,54.66
INV-3604,2025-10-14,Client-130: M/s Jignesh Creations,Chiffon Pleated (Label-119),23,68.29
INV-1715,2025-05-15,Client-049: Shri Ketan Industries,Chiffon Pleated (Label-119),21,70.15
INV-3022,2025-11-19,Client-016: M/s Padma Garments,Polyester Grosgrain (Label-408),410,35.16
INV-2197,2023-12-17,,Multicolor Taffeta (Label-308),163,89.04
INV-1150,2024-05-23,Client-118: M/s Pravin Textiles,Satin 1-Inch (Label-101),132,31.57
INV-3087,2024-09-05,Client-129: M/s Padma Industries,Silk Printed (Label-112),187,95.9
INV-2229,2023-04-09,Client-013: M/s Gopal Exports,Polyester Grosgrain (Label-408),113,31.26
INV-2964,2024-01-31,Client-071: M/s Kavya Fabrics,Gota Patti (Label-204),101,89.89
INV-2610,2023-04-11,Client-111: Shri Rekha Textiles,Multicolor Taffeta (Label-308),94,81.99
INV-1552,2024-05-24,Client-054: Smt. Subhash Creations,Silver Tissue (Label-312),28,180.03
INV-2555,2026-07-08,Client-017: M/s Rahul Creations,Satin 2-Inch (Label-102),68,53.3
INV-1289,2024-04-11,Client-071: M/s Kavya Fabrics,Silk Printed (Label-112),37,101.61
INV-3862,2025-07-07,Client-001: M/s Geeta Textiles,Cotton Herringbone (Label-203),27,41.94
INV-2808,2024-03-31,Client-095: M/s Shardaben Handloom,Velvet Roll (Label-405),240,113.37
INV-1642,2025-07-22,Client-091: M/s Bharat Silk House,Lace Trim Border (Label-217),13,69.27
INV-0868,2025-08-10,Client-031: M/s Paresh Garments,Silk Printed (Label-112),42,100.69
INV-0927,2025-11-15,Client-147: M/s Jagdish Silk House,Metallic Zari (Label-306),1207,157.47
INV-3211,2025-06-25,Client-049: Shri Ketan Industries,Gold Zardozi (Label-501),51,285.79
INV-0998,2023-01-30,Client-064: Smt. Nayna Exports,Nylon Woven (Label-501),231,27.03
INV-3021,2025-03-01,Client-146: M/s Yash Fashion House,Kutch Embroidery Border (Label-407),102,226.58
INV-1830,2025-11-03,Client-149: Shri Alpesh Saree Centre,Metallic Zari (Label-306),327,145.34
INV-1133,2024-04-27,Client-042: M/s Pooja Traders,Multicolor Taffeta (Label-308),163,90.31
INV-1341,2024-07-16,Client-036: M/s Rahul Enterprises,Silver Tissue (Label-312),-31,211.08
