Row_ID,Invoice_ID,Date,Client,Product,Quantity,Unit_Price_INR,Total_Amount_INR
1041,INV-2440,2024-11-30,Client-138: Smt. Natubhai Weavers,Raw Silk Ribbon (Label-115),449,106.2,47683.8
1042,INV-3824,2024-07-24,Client-063: Smt. Padma Saree Centre,Chiffon Pleated (Label-119),88,79.91,7032.08
1043,INV-0841,2023-03-28,Client-063: Smt. Padma Saree Centre,Gold Zardozi (Label-501),514,282.12,145009.68
1044,INV-0582,2025-10-03,Client-085: M/s Nayna Industries,Cotton Herringbone (Label-203),92,38.22,3516.24
1045,INV-3949,2023-03-18,Client-077: Shri Deepak Fashion House,Banarasi Zari Border (Label-302),9,134.34,1209.06
1046,INV-0906,2025-04-11,Client-028: Shri Tarun Industries,Patola Woven Border (Label-330),182,265.7,48357.4
1047,INV-0632,2025-04-08,Client-005: M/s Nayna Garments,Chiffon Pleated (Label-119),117,77.6,9079.2
1048,INV-2577,2025-10-09,Client-118: M/s Pravin Textiles,Chiffon Pleated (Label-119),38,72.33,2748.54
1049,INV-0163,2024-12-16,Client-038: M/s Natubhai Creations,Nylon Woven (Label-501),27,25.78,696.06
1050,INV-2074,2025-11-23,Client-107: M/s Ramniklal Event Planners,Cotton Herringbone (Label-203),10,39.72,397.2
1051,INV-2081,2024-07-15,Client-063: Smt. Padma Saree Centre,Jacquard Brocade (Label-315),90,168.89,15200.1
1052,INV-1761,2024-01-12,Client-140: M/s Brijesh Weavers,Cotton Herringbone (Label-203),68,44.7,3039.6
1053,INV-0926,2024-10-01,Client-088: M/s Pooja Creations,Silver Tissue (Label-312),195,205.86,40142.7
1054,INV-1833,2025-11-04,Client-131: M/s Geeta Fabrics,Satin 1-Inch (Label-101),83,33.16,2752.28
1055,INV-0548,2026-07-23,Client-116: Shri Alka Industries,Cotton Herringbone (Label-203),56,39.56,2215.36
1056,INV-2294,2025-01-21,Client-109: M/s Padma Silk House,Embroidered Mirror Work (Label-422),114,218.71,24932.94
1057,INV-1189,2025-06-07,Client-002: M/s Chandrika Fashion House,Chiffon Pleated (Label-119),250,69.25,17312.5
1058,INV-2000,2024-05-14,Client-135: M/s Anjali Emporium,Kutch Embroidery Border (Label-407),100,228.09,22809.0
1059,INV-2098,2025-12-16,Client-111: Shri Rekha Textiles,Gota Patti (Label-204),79,83.32,6582.28
1060,INV-0612,2025-06-26,Client-095: M/s Shardaben Handloom,Kutch Embroidery Border (Label-407),141,232.14,32731.74
1061,INV-2195,2024-04-11,Client-142: M/s Vandana Boutique,Nylon Woven (Label-501),23,27.81,639.63
1062,INV-3662,2024-06-11,Client-081: M/s Mahesh Traders,Silk Printed (Label-112),34,98.45,3347.3
1063,INV-1508,2023-08-20,Client-064: Smt. Nayna Exports,Silver Tissue (Label-312),214,208.68,44657.52
1064,INV-1870,2023-06-27,Client-072: M/s Arun Fashion House,Patola Woven Border (Label-330),102,230.82,23543.64
1065,INV-3536,2025-07-23,Client-131: M/s Geeta Fabrics,Nylon Woven (Label-501),58,27.65,1603.7
1066,INV-2016,2026-07-03,Client-091: M/s Bharat Silk House,Kutch Embroidery Border (Label-407),17,226.85,3856.45
1067,INV-3762,2023-01-07,Client-059: M/s Sita Fabrics,Gold Zardozi (Label-501),514,300.97,154698.58
1068,INV-1098,2024-12-15,Client-150: M/s Kantilal Event Planners,Gota Patti (Label-204),545,89.51,48782.95
1069,INV-1484,2023-12-01,Client-022: Shri Champa Traders,Cotton Herringbone (Label-203),222,43.48,9652.56
1070,INV-0049,2023-02-05,Client-057: M/s Drashti Emporium,Chiffon Pleated (Label-119),135,77.88,10513.8
1071,INV-1352,2025-12-30,Client-122: M/s Bhikhabhai Enterprises,Velvet Roll (Label-405),184,115.89,21323.76
1072,INV-0922,2023-03-10,Client-146: M/s Yash Fashion House,Satin 2-Inch (Label-102),113,52.05,5881.65
1073,INV-3563,2023-07-07,Client-039: Shri Jignesh Designs,Organza Sheer (Label-210),164,56.68,9295.52
1074,INV-0757,2025-02-27,Client-114: M/s Padma Enterprises,Nylon Woven (Label-501),42,29.33,1231.86
1075,INV-2125,2025-04-30,Client-138: Smt. Natubhai Weavers,Multicolor Taffeta (Label-308),133,81.57,10848.81
1076,INV-2367,2023-04-22,Client-059: M/s Sita Fabrics,Kutch Embroidery Border (Label-407),14,247.95,3471.3
1077,INV-1468,2025-02-21,Client-114: M/s Padma Enterprises,Lace Trim Border (Label-217),199,58.65,11671.35
1078,INV-3643,2026-08-02,Client-119: M/s Bhikhabhai Emporium,Jacquard Brocade (Label-315),39,165.45,6452.55
1079,INV-1695,2024-04-03,Client-003: M/s Vinod Traders,Organza Sheer (Label-210),426,50.66,21581.16
1080,INV-1323,2023-08-16,Client-054: Smt. Subhash Creations,Polyester Grosgrain (Label-408),296,31.72,9389.12
1081,INV-1177,2025-03-05,Client-145: M/s Rahul Decorators,Raw Silk Ribbon (Label-115),1343,108.31,145460.33
1082,INV-1948,2023-01-30,Client-104: M/s Nirmala Designs,Embroidered Mirror Work (Label-422),10,224.18,2241.8
1083,INV-1214,2023-07-28,Client-011: M/s Kavya Industries,Gold Zardozi (Label-501),13,257.9,3352.7
1084,INV-3934,2024-04-29,Client-041: M/s Varsha Handloom,Nylon Woven (Label-501),106,29.24,3099.44
1085,INV-2534,2025-10-01,Client-075: Smt. Seema Exports,Raw Silk Ribbon (Label-115),232,117.41,27239.12
1086,INV-2288,2023-12-13,Client-065: Shri Arvind Emporium,Silk Printed (Label-112),88,95.26,8382.88
1087,INV-2782,2023-11-04,Client-134: M/s Rakesh Weavers,Chanderi Block Print (Label-221),250,142.29,35572.5
1088,INV-2678,2024-02-02,Client-049: Shri Ketan Industries,Gold Zardozi (Label-501),278,288.27,80139.06
1089,INV-1071,2025-10-31,Client-026: Smt. Vivek Fabrics,Kutch Embroidery Border (Label-407),162,242.11,39221.82
1090,INV-3730,2026-02-11,Client-047: M/s Harish Creations,Lace Trim Border (Label-217),309,58.61,18110.49
1091,INV-2831,2024-04-29,Client-030: M/s Shardaben Fashion House,Metallic Zari (Label-306),52,171.79,8933.08
1092,INV-2442,2026-05-24,Client-147: M/s Jagdish Silk House,Organza Sheer (Label-210),243,54.66,13282.38
1093,INV-3604,2025-10-14,Client-130: M/s Jignesh Creations,Chiffon Pleated (Label-119),23,68.29,1570.67
1094,INV-1715,2025-05-15,Client-049: Shri Ketan Industries,Chiffon Pleated (Label-119),21,70.15,1473.15
1095,INV-3022,2025-11-19,Client-016: M/s Padma Garments,Polyester Grosgrain (Label-408),410,35.16,14415.6
1096,INV-1150,2024-05-23,Client-118: M/s Pravin Textiles,Satin 1-Inch (Label-101),132,31.57,4167.24
1097,INV-3087,2024-09-05,Client-129: M/s Padma Industries,Silk Printed (Label-112),187,95.9,17933.3
1098,INV-2229,2023-04-09,Client-013: M/s Gopal Exports,Polyester Grosgrain (Label-408),113,31.26,3532.38
1099,INV-2964,2024-01-31,Client-071: M/s Kavya Fabrics,Gota Patti (Label-204),101,89.89,9078.89
1100,INV-2610,2023-04-11,Client-111: Shri Rekha Textiles,Multicolor Taffeta (Label-308),94,81.99,7707.06
1101,INV-1552,2024-05-24,Client-054: Smt. Subhash Creations,Silver Tissue (Label-312),28,180.03,5040.84
1102,INV-2555,2026-07-08,Client-017: M/s Rahul Creations,Satin 2-Inch (Label-102),68,53.3,3624.4
1103,INV-1289,2024-04-11,Client-071: M/s Kavya Fabrics,Silk Printed (Label-112),37,101.61,3759.57
1104,INV-3862,2025-07-07,Client-001: M/s Geeta Textiles,Cotton Herringbone (Label-203),27,41.94,1132.38
1105,INV-2808,2024-03-31,Client-095: M/s Shardaben Handloom,Velvet Roll (Label-405),240,113.37,27208.8
1106,INV-1642,2025-07-22,Client-091: M/s Bharat Silk House,Lace Trim Border (Label-217),13,69.27,900.51
1107,INV-0868,2025-08-10,Client-031: M/s Paresh Garments,Silk Printed (Label-112),42,100.69,4228.98
1108,INV-0927,2025-11-15,Client-147: M/s Jagdish Silk House,Metallic Zari (Label-306),1207,157.47,190066.29
1109,INV-3211,2025-06-25,Client-049: Shri Ketan Industries,Gold Zardozi (Label-501),51,285.79,14575.29
1110,INV-0998,2023-01-30,Client-064: Smt. Nayna Exports,Nylon Woven (Label-501),231,27.03,6243.93
1111,INV-3021,2025-03-01,Client-146: M/s Yash Fashion House,Kutch Embroidery Border (Label-407),102,226.58,23111.16
1112,INV-1830,2025-11-03,Client-149: Shri Alpesh Saree Centre,Metallic Zari (Label-306),327,145.34,47526.18
1113,INV-1133,2024-04-27,Client-042: M/s Pooja Traders,Multicolor Taffeta (Label-308),163,90.31,14720.53
1114,INV-3675,2025-07-11,Client-005: M/s Nayna Garments,Silk Printed (Label-112),64,100.82,6452.48
1115,INV-0211,2026-01-22,Client-027: M/s Rajendra Creations,Satin 1-Inch (Label-101),166,33.8,5610.8
1116,INV-3980,2023-01-15,Client-135: M/s Anjali Emporium,Multicolor Taffeta (Label-308),32,85.14,2724.48
1117,INV-0060,2026-02-16,Client-058: Smt. Deepika Fashion House,Gold Zardozi (Label-501),290,273.3,79257.0
1118,INV-2620,2026-02-12,Client-148: M/s Navin Fabrics,Gold Zardozi (Label-501),742,303.62,225286.04
1119,INV-3898,2025-03-21,Client-003: M/s Vinod Traders,Lace Trim Border (Label-217),16,59.07,945.12
1120,INV-3947,2023-04-18,Client-009: M/s Narottam Weavers,Metallic Zari (Label-306),129,163.66,21112.14
1121,INV-0766,2023-08-08,Client-060: Smt. Seema Fabrics,Metallic Zari (Label-306),17,175.41,2981.97
1122,INV-2103,2025-12-28,Client-011: M/s Kavya Industries,Organza Sheer (Label-210),496,55.44,27498.24
1123,INV-3230,2023-05-27,Client-099: M/s Sushila Garments,Jacquard Brocade (Label-315),168,171.55,28820.4
1124,INV-2660,2026-07-28,Client-022: Shri Champa Traders,Silk Printed (Label-112),516,94.63,48829.08
1125,INV-3743,2024-10-18,Client-103: Shri Vijay Fashion House,Velvet Roll (Label-405),111,130.16,14447.76
1126,INV-2045,2025-06-19,Client-040: M/s Drashti Fashion House,Organza Sheer (Label-210),13,51.11,664.43
1127,INV-2067,2025-10-27,Client-113: Smt. Kantilal Exports,Velvet Roll (Label-405),159,131.45,20900.55
1128,INV-0583,2025-02-14,Client-061: M/s Poonam Enterprises,Satin 1-Inch (Label-101),672,34.71,23325.12
1129,INV-2124,2024-04-01,Client-017: M/s Rahul Creations,Velvet Roll (Label-405),514,131.25,67462.5
1130,INV-3529,2026-05-19,Client-143: M/s Prakash Silk House,Gota Patti (Label-204),19,93.0,1767.0
1131,INV-3617,2023-11-13,Client-052: Smt. Anita Saree Centre,Patola Woven Border (Label-330),36,254.79,9172.44
1132,INV-0941,2025-12-24,Client-111: Shri Rekha Textiles,Raw Silk Ribbon (Label-115),38,119.2,4529.6
1133,INV-1081,2023-09-02,Client-103: Shri Vijay Fashion House,Kutch Embroidery Border (Label-407),2,251.97,503.94
1134,INV-0188,2025-01-30,Client-027: M/s Rajendra Creations,Gold Zardozi (Label-501),212,299.67,63530.04
1135,INV-3106,2026-06-27,Client-078: M/s Prital Exports,Gota Patti (Label-204),21,79.96,1679.16
1136,INV-2311,2024-05-30,Client-042: M/s Pooja Traders,Satin 1-Inch (Label-101),203,31.93,6481.79
1137,INV-2677,2023-12-30,Client-122: M/s Bhikhabhai Enterprises,Satin 2-Inch (Label-102),113,53.8,6079.4
1138,INV-3095,2025-03-05,Client-005: M/s Nayna Garments,Organza Sheer (Label-210),149,53.11,7913.39
1139,INV-3820,2024-06-29,Client-104: M/s Nirmala Designs,Banarasi Zari Border (Label-302),1043,137.75,143673.25
1140,INV-1601,2024-03-09,Client-080: Shri Nayna Weavers,Silk Printed (Label-112),19,95.98,1823.62
1141,INV-3857,2025-09-30,Client-044: Shri Meena Silk House,Satin 1-Inch (Label-101),67,34.97,2342.99
1142,INV-0227,2024-09-25,Client-123: M/s Alka Collections,Gold Zardozi (Label-501),12,275.0,3300.0
1143,INV-1613,2023-07-19,Client-037: M/s Vinod Fashion House,Polyester Grosgrain (Label-408),26,32.3,839.8
1144,INV-0536,2026-05-13,Client-082: M/s Dhaval Event Planners,Patola Woven Border (Label-330),10,232.0,2320.0
1145,INV-3849,2026-06-28,Client-144: M/s Pooja Fashion House,Raw Silk Ribbon (Label-115),46,107.81,4959.26
1146,INV-3216,2024-02-14,Client-026: Smt. Vivek Fabrics,Gota Patti (Label-204),108,84.85,9163.8
1147,INV-3127,2023-01-14,Client-086: M/s Neha Fashion House,Multicolor Taffeta (Label-308),119,85.08,10124.52
1148,INV-0698,2025-04-07,Client-067: M/s Bhavik Traders,Jacquard Brocade (Label-315),161,171.75,27651.75
1149,INV-3614,2025-12-18,Client-114: M/s Padma Enterprises,Gold Zardozi (Label-501),78,293.7,22908.6
1150,INV-2375,2023-09-03,Client-068: M/s Madhuri Fabrics,Multicolor Taffeta (Label-308),208,95.57,19878.56
1151,INV-1778,2023-03-18,Client-019: M/s Sunil Collections,Multicolor Taffeta (Label-308),164,92.63,15191.32
1152,INV-2805,2023-07-31,Client-043: Smt. Manju Weavers,Cotton Herringbone (Label-203),263,38.47,10117.61
1153,INV-1038,2025-11-13,Client-093: Shri Niraj Boutique,Chiffon Pleated (Label-119),149,69.72,10388.28
1154,INV-0209,2024-01-18,Client-128: M/s Balaji Event Planners,Lace Trim Border (Label-217),29,70.52,2045.08
1155,INV-1847,2025-05-07,Client-033: M/s Vivek Fabrics,Silver Tissue (Label-312),30,185.05,5551.5
1156,INV-0566,2023-07-02,Client-147: M/s Jagdish Silk House,Patola Woven Border (Label-330),134,249.71,33461.14
1157,INV-0314,2024-07-03,Client-011: M/s Kavya Industries,Satin 1-Inch (Label-101),70,32.82,2297.4
1158,INV-0602,2024-08-18,Client-034: M/s Mansukhbhai Event Planners,Chanderi Block Print (Label-221),32,147.83,4730.56
1159,INV-0234,2026-04-04,Client-087: M/s Mayur Creations,Kutch Embroidery Border (Label-407),37,208.89,7728.93
1160,INV-1261,2025-04-14,Client-016: M/s Padma Garments,Raw Silk Ribbon (Label-115),70,120.14,8409.8
1161,INV-3221,2024-03-19,Client-040: M/s Drashti Fashion House,Organza Sheer (Label-210),18,59.98,1079.64
1162,INV-1724,2023-01-20,Client-122: M/s Bhikhabhai Enterprises,Kutch Embroidery Border (Label-407),17,207.05,3519.85
1163,INV-0112,2023-08-24,Client-020: M/s Jagdish Fabrics,Organza Sheer (Label-210),82,57.8,4739.6
1164,INV-2705,2026-05-21,Client-032: Shri Lakshmi Event Planners,Gold Zardozi (Label-501),156,287.8,44896.8
1165,INV-1090,2025-10-16,Client-067: M/s Bhavik Traders,Silver Tissue (Label-312),85,188.9,16056.5
1166,INV-2743,2024-11-20,Client-031: M/s Paresh Garments,Cotton Herringbone (Label-203),333,44.88,14945.04
1167,INV-2029,2026-05-16,Client-100: Smt. Kavita Saree Centre,Silver Tissue (Label-312),137,195.44,26775.28
1168,INV-3945,2023-06-04,Client-130: M/s Jignesh Creations,Banarasi Zari Border (Label-302),14,158.19,2214.66
1169,INV-1744,2025-05-15,Client-026: Smt. Vivek Fabrics,Cotton Herringbone (Label-203),248,45.53,11291.44
1170,INV-0473,2025-01-04,Client-008: M/s Natubhai Exports,Lace Trim Border (Label-217),78,70.82,5523.96
1171,INV-2097,2023-11-08,Client-019: M/s Sunil Collections,Jacquard Brocade (Label-315),143,180.17,25764.31
1172,INV-3733,2024-01-05,Client-024: M/s Chirag Industries,Jacquard Brocade (Label-315),240,185.25,44460.0
1173,INV-1787,2025-11-25,Client-031: M/s Paresh Garments,Satin 2-Inch (Label-102),76,47.31,3595.56
1174,INV-3277,2024-02-22,Client-119: M/s Bhikhabhai Emporium,Metallic Zari (Label-306),229,171.47,39266.63
1175,INV-3704,2026-06-13,Client-015: M/s Savita Decorators,Velvet Roll (Label-405),34,111.42,3788.28
1176,INV-0362,2024-05-10,Client-040: M/s Drashti Fashion House,Embroidered Mirror Work (Label-422),27,222.14,5997.78
1177,INV-0136,2023-07-23,Client-030: M/s Shardaben Fashion House,Chanderi Block Print (Label-221),158,139.07,21973.06
1178,INV-1135,2025-08-22,Client-086: M/s Neha Fashion House,Embroidered Mirror Work (Label-422),139,225.82,31388.98
1179,INV-1152,2025-05-16,Client-066: Smt. Krunal Embroidery Works,Satin 1-Inch (Label-101),624,32.17,20074.08
1180,INV-1054,2023-10-05,Client-014: Shri Usha Fabrics,Cotton Herringbone (Label-203),595,40.83,24293.85
1181,INV-3317,2026-06-18,Client-091: M/s Bharat Silk House,Jacquard Brocade (Label-315),118,178.44,21055.92
1182,INV-0023,2023-05-12,Client-085: M/s Nayna Industries,Silver Tissue (Label-312),97,193.67,18785.99
1183,INV-1973,2023-04-21,Client-080: Shri Nayna Weavers,Organza Sheer (Label-210),101,58.32,5890.32
1184,INV-2953,2023-10-19,Client-092: M/s Pushpa Silk House,Kutch Embroidery Border (Label-407),23,241.96,5565.08
1185,INV-1653,2025-02-05,Client-133: Smt. Manisha Designs,Raw Silk Ribbon (Label-115),271,105.98,28720.58
1186,INV-0696,2023-05-21,Client-141: Shri Brijesh Event Planners,Polyester Grosgrain (Label-408),23,33.45,769.35
1187,INV-0421,2024-05-05,Client-029: M/s Hitesh Boutique,Nylon Woven (Label-501),417,28.0,11676.0
1188,INV-3950,2023-02-07,Client-112: M/s Indira Traders,Satin 2-Inch (Label-102),30,52.82,1584.6
1189,INV-0461,2023-09-21,Client-085: M/s Nayna Industries,Velvet Roll (Label-405),27,109.02,2943.54
1190,INV-1068,2023-07-17,Client-053: M/s Malti Enterprises,Kutch Embroidery Border (Label-407),471,248.45,117019.95
1191,INV-0088,2024-10-21,Client-062: M/s Deepak Creations,Kutch Embroidery Border (Label-407),270,224.62,60647.4
1192,INV-0283,2024-06-18,Client-115: M/s Vijay Fashion House,Cotton Herringbone (Label-203),97,45.81,4443.57
1193,INV-2999,2024-04-13,Client-123: M/s Alka Collections,Metallic Zari (Label-306),558,151.3,84425.4
1194,INV-1314,2025-08-15,Client-085: M/s Nayna Industries,Kutch Embroidery Border (Label-407),89,233.04,20740.56
1195,INV-1408,2025-02-05,Client-107: M/s Ramniklal Event Planners,Chiffon Pleated (Label-119),50,82.06,4103.0
1196,INV-3795,2024-10-31,Client-005: M/s Nayna Garments,Velvet Roll (Label-405),107,114.77,12280.39
1197,INV-2113,2023-07-24,Client-080: Shri Nayna Weavers,Satin 1-Inch (Label-101),76,34.54,2625.04
1198,INV-0860,2026-05-03,Client-144: M/s Pooja Fashion House,Jacquard Brocade (Label-315),142,191.32,27167.44
1199,INV-0534,2024-11-19,Client-084: M/s Kantilal Embroidery Works,Cotton Herringbone (Label-203),178,39.99,7118.22
1200,INV-3510,2023-03-14,Client-098: M/s Bhavna Garments,Gold Zardozi (Label-501),57,276.17,15741.69
1201,INV-3784,2026-07-29,Client-006: M/s Naresh Exports,Patola Woven Border (Label-330),12,256.84,3082.08
1202,INV-3396,2026-06-21,Client-122: M/s Bhikhabhai Enterprises,Cotton Herringbone (Label-203),635,44.8,28448.0
1203,INV-3169,2024-12-04,Client-143: M/s Prakash Silk House,Metallic Zari (Label-306),50,152.53,7626.5
1204,INV-2801,2025-02-06,Client-047: M/s Harish Creations,Gold Zardozi (Label-501),23,274.02,6302.46
1205,INV-3372,2026-01-07,Client-069: Smt. Mohan Designs,Nylon Woven (Label-501),30,29.51,885.3
1206,INV-3939,2025-09-16,Client-083: M/s Vandana Exports,Satin 1-Inch (Label-101),24,33.8,811.2
1207,INV-2899,2024-09-23,Client-095: M/s Shardaben Handloom,Multicolor Taffeta (Label-308),48,89.59,4300.32
1208,INV-1645,2025-06-14,Client-026: Smt. Vivek Fabrics,Satin 1-Inch (Label-101),72,37.14,2674.08
1209,INV-1413,2023-03-12,Client-093: Shri Niraj Boutique,Chanderi Block Print (Label-221),429,140.58,60308.82
1210,INV-2298,2023-06-02,Client-017: M/s Rahul Creations,Organza Sheer (Label-210),24,55.79,1338.96
1211,INV-0943,2024-05-10,Client-050: Smt. Balaji Boutique,Gold Zardozi (Label-501),14,270.89,3792.46
1212,INV-3905,2025-12-28,Client-035: M/s Chandrakant Silk House,Multicolor Taffeta (Label-308),43,85.34,3669.62
1213,INV-1652,2025-04-29,Client-002: M/s Chandrika Fashion House,Embroidered Mirror Work (Label-422),16,190.37,3045.92
1214,INV-2216,2023-03-04,Client-138: Smt. Natubhai Weavers,Velvet Roll (Label-405),58,127.37,7387.46
1215,INV-2247,2024-05-10,Client-095: M/s Shardaben Handloom,Multicolor Taffeta (Label-308),259,92.19,23877.21
1216,INV-0122,2025-06-29,Client-093: Shri Niraj Boutique,Velvet Roll (Label-405),221,131.54,29070.34
1217,INV-0888,2024-02-15,Client-071: M/s Kavya Fabrics,Silver Tissue (Label-312),72,187.95,13532.4
1218,INV-2835,2025-10-01,Client-057: M/s Drashti Emporium,Embroidered Mirror Work (Label-422),54,207.86,11224.44
1219,INV-0686,2025-03-26,Client-031: M/s Paresh Garments,Nylon Woven (Label-501),59,27.7,1634.3
1220,INV-2959,2024-05-23,Client-042: M/s Pooja Traders,Silk Printed (Label-112),223,99.08,22094.84
1221,INV-0414,2023-10-08,Client-035: M/s Chandrakant Silk House,Chanderi Block Print (Label-221),24,148.31,3559.44
1222,INV-0790,2024-08-05,Client-133: Smt. Manisha Designs,Organza Sheer (Label-210),189,60.43,11421.27
1223,INV-2190,2026-04-04,Client-148: M/s Navin Fabrics,Chiffon Pleated (Label-119),42,78.7,3305.4
1224,INV-1570,2026-01-20,Client-131: M/s Geeta Fabrics,Embroidered Mirror Work (Label-422),754,194.96,146999.84
1225,INV-1804,2023-03-31,Client-063: Smt. Padma Saree Centre,Polyester Grosgrain (Label-408),42,29.63,1244.46
1226,INV-3850,2026-03-10,Client-140: M/s Brijesh Weavers,Banarasi Zari Border (Label-302),131,149.32,19560.92
1227,INV-1393,2025-06-27,Client-085: M/s Nayna Industries,Organza Sheer (Label-210),87,52.56,4572.72
1228,INV-2139,2025-09-25,Client-117: Smt. Narottam Emporium,Patola Woven Border (Label-330),21,229.83,4826.43
1229,INV-0273,2023-11-20,Client-122: M/s Bhikhabhai Enterprises,Satin 2-Inch (Label-102),53,51.51,2730.03
1230,INV-2592,2023-03-25,Client-108: M/s Shyam Event Planners,Satin 1-Inch (Label-101),31,36.11,1119.41
1231,INV-0522,2024-02-16,Client-064: Smt. Nayna Exports,Banarasi Zari Border (Label-302),84,143.74,12074.16
1232,INV-0523,2024-02-12,Client-119: M/s Bhikhabhai Emporium,Gold Zardozi (Label-501),67,274.23,18373.41
